model_a,effort_a,model_b,effort_b,current_iq_a,current_iq_b,current_delta_iq,abs_delta_iq,shared_tasks,bootstrap_mean_delta,bootstrap_p05,bootstrap_p10,bootstrap_p25,bootstrap_p50,bootstrap_p75,bootstrap_p90,bootstrap_p95,prob_a_gt_b,prob_b_gt_a,ci90_contains_zero,ci95_contains_zero,weight_mode,weight_status
gpt-5.6-sol,medium,gpt-5.6-luna,max,95.54,102.68,-7.140000000000001,7.140000000000001,112,-7.171383928571439,-16.071428571428616,-14.285714285714302,-11.160714285714246,-7.142857142857167,-3.5714285714285254,1.6653345369377348e-14,1.7857142857143293,0.1002,0.8959,true,true,unweighted,site_task_weight_not_confirmed
gpt-5.6-sol,medium,gpt-5.5,high,95.54,90.18,5.359999999999999,5.359999999999999,112,5.3880357142858,-3.125000000000022,-1.3392857142857095,1.785714285714296,5.357142857142872,8.92857142857143,12.053571428571452,14.285714285714269,0.8453,0.1497,true,true,unweighted,site_task_weight_not_confirmed
gpt-5.6-sol,medium,gpt-5.5,xhigh,95.54,96.88,-1.3399999999999892,1.3399999999999892,112,-1.3336160714285332,-9.375,-7.5892857142857375,-4.910714285714252,-1.3392857142857095,1.7857142857143626,4.910714285714302,6.696428571428564,0.385,0.6055,true,true,unweighted,site_task_weight_not_confirmed
gpt-5.6-sol,high,gpt-5.6-sol,xhigh,96.88,99.11,-2.230000000000004,2.230000000000004,112,-2.265937499999993,-8.92857142857143,-7.5892857142857055,-4.910714285714302,-2.232142857142849,0.4464285714285865,3.1249999999999556,4.464285714285698,0.2864,0.7023,true,true,unweighted,site_task_weight_not_confirmed
gpt-5.6-sol,high,gpt-5.6-sol,max,96.88,107.14,-10.260000000000005,10.260000000000005,112,-10.312098214285804,-16.964285714285722,-15.624999999999979,-12.946428571428592,-10.267857142857157,-7.589285714285704,-4.910714285714302,-3.5714285714285756,0.0053,0.9943,false,false,unweighted,site_task_weight_not_confirmed
gpt-5.6-sol,high,gpt-5.6-sol,ultra,96.88,100.89,-4.010000000000005,4.010000000000005,112,-4.061874999999774,-10.267857142857157,-8.92857142857143,-6.696428571428564,-4.017857142857145,-1.3392857142857428,0.8928571428571563,2.232142857142916,0.1437,0.8496,true,true,unweighted,site_task_weight_not_confirmed
gpt-5.6-sol,high,gpt-5.6-terra,low,96.88,51.34,45.53999999999999,45.53999999999999,112,45.56495535714269,35.2678571428572,37.94642857142853,41.51785714285713,45.53571428571429,49.55357142857145,53.571428571428534,55.80357142857142,1,0,false,false,unweighted,site_task_weight_not_confirmed
gpt-5.6-sol,high,gpt-5.6-terra,medium,96.88,58.48,38.4,38.4,112,38.36508928571528,28.571428571428594,30.803571428571427,34.375,38.39285714285713,42.41071428571427,45.982142857142854,48.2142857142857,1,0,false,false,unweighted,site_task_weight_not_confirmed
gpt-5.6-sol,high,gpt-5.6-terra,high,96.88,77.68,19.19999999999999,19.19999999999999,112,19.203883928571532,10.714285714285692,12.49999999999999,15.625000000000018,19.19642857142857,22.76785714285713,25.892857142857142,27.67857142857145,0.9998,0.0002,false,false,unweighted,site_task_weight_not_confirmed
gpt-5.6-sol,high,gpt-5.6-terra,xhigh,96.88,87.95,8.929999999999993,8.929999999999993,112,8.941205357142698,0.4464285714286531,2.678571428571419,5.357142857142922,8.928571428571447,12.49999999999999,15.178571428571475,17.410714285714274,0.9637,0.0342,false,true,unweighted,site_task_weight_not_confirmed
gpt-5.6-sol,high,gpt-5.6-terra,max,96.88,101.34,-4.460000000000008,4.460000000000008,112,-4.544776785714344,-12.49999999999999,-10.71428571428571,-8.03571428571424,-4.464285714285715,-1.3392857142856929,1.7857142857142627,3.125000000000072,0.1736,0.8206,true,true,unweighted,site_task_weight_not_confirmed
gpt-5.6-sol,high,gpt-5.6-terra,ultra,96.88,99.11,-2.230000000000004,2.230000000000004,112,-2.301160714285718,-9.82142857142857,-8.035714285714308,-5.357142857142872,-2.2321428571428656,0.8928571428571397,3.5714285714285587,5.357142857142838,0.3109,0.6792,true,true,unweighted,site_task_weight_not_confirmed
gpt-5.6-sol,high,gpt-5.6-luna,low,96.88,7.59,89.28999999999999,89.28999999999999,112,89.28522321428699,79.46428571428574,81.6964285714286,85.26785714285715,89.2857142857143,93.30357142857143,96.87499999999999,98.6607142857143,1,0,false,false,unweighted,site_task_weight_not_confirmed
gpt-5.6-sol,high,gpt-5.6-luna,medium,96.88,32.14,64.74,64.74,112,64.7811160714291,54.46428571428572,56.69642857142857,60.26785714285721,64.73214285714288,69.19642857142856,72.76785714285717,75.00000000000001,1,0,false,false,unweighted,site_task_weight_not_confirmed
gpt-5.6-sol,high,gpt-5.6-luna,high,96.88,76.34,20.539999999999992,20.539999999999992,112,20.516741071428402,12.05357142857142,13.839285714285731,16.964285714285722,20.535714285714285,24.107142857142854,27.23214285714287,29.01785714285719,0.9999,0.0001,false,false,unweighted,site_task_weight_not_confirmed
gpt-5.6-sol,high,gpt-5.6-luna,xhigh,96.88,87.05,9.829999999999998,9.829999999999998,112,9.821428571428376,1.7857142857142294,3.5714285714285587,6.696428571428514,9.821428571428587,12.946428571428628,16.071428571428598,17.857142857142893,0.9729,0.0258,false,true,unweighted,site_task_weight_not_confirmed
gpt-5.6-sol,high,gpt-5.6-luna,max,96.88,102.68,-5.800000000000011,5.800000000000011,112,-5.82450892857147,-13.839285714285731,-12.05357142857142,-8.928571428571463,-5.803571428571424,-2.678571428571402,0.44642857142856984,2.232142857142849,0.1151,0.8787,true,true,unweighted,site_task_weight_not_confirmed
gpt-5.6-sol,high,gpt-5.5,high,96.88,90.18,6.699999999999989,6.699999999999989,112,6.734910714285689,-0.44642857142860315,0.8928571428571563,3.5714285714286254,6.696428571428598,9.82142857142857,12.49999999999999,13.839285714285749,0.933,0.0631,true,true,unweighted,site_task_weight_not_confirmed
gpt-5.6-sol,high,gpt-5.5,xhigh,96.88,96.88,0,0,112,0.013258928571423835,-7.589285714285687,-5.803571428571424,-3.124999999999989,0,3.124999999999989,5.803571428571441,7.589285714285721,0.4956,0.4941,true,true,unweighted,site_task_weight_not_confirmed
gpt-5.6-sol,xhigh,gpt-5.6-sol,max,99.11,107.14,-8.030000000000001,8.030000000000001,112,-8.046160714285493,-14.732142857142854,-12.946428571428642,-10.714285714285726,-8.03571428571429,-5.357142857142855,-3.1249999999999725,-1.3392857142857586,0.0183,0.9805,false,false,unweighted,site_task_weight_not_confirmed
gpt-5.6-sol,xhigh,gpt-5.6-sol,ultra,99.11,100.89,-1.7800000000000011,1.7800000000000011,112,-1.7959375000000257,-8.482142857142843,-7.1428571428571175,-4.464285714285715,-1.7857142857142794,0.8928571428571397,3.125000000000022,4.910714285714252,0.321,0.6676,true,true,unweighted,site_task_weight_not_confirmed
gpt-5.6-sol,xhigh,gpt-5.6-terra,low,99.11,51.34,47.769999999999996,47.769999999999996,112,47.83089285714255,37.05357142857144,39.285714285714306,43.30357142857143,47.76785714285713,52.23214285714286,56.250000000000014,58.48214285714289,1,0,false,false,unweighted,site_task_weight_not_confirmed
gpt-5.6-sol,xhigh,gpt-5.6-terra,medium,99.11,58.48,40.63,40.63,112,40.63102678571385,29.910714285714246,32.14285714285713,36.160714285714285,40.625,45.0892857142857,49.10714285714287,51.78571428571428,1,0,false,false,unweighted,site_task_weight_not_confirmed
gpt-5.6-sol,xhigh,gpt-5.6-terra,high,99.11,77.68,21.429999999999993,21.429999999999993,112,21.469821428571617,12.499999999999972,14.285714285714294,17.410714285714324,21.428571428571423,25.446428571428513,28.571428571428587,30.803571428571427,1,0,false,false,unweighted,site_task_weight_not_confirmed
gpt-5.6-sol,xhigh,gpt-5.6-terra,xhigh,99.11,87.95,11.159999999999997,11.159999999999997,112,11.207142857143007,2.2321428571428994,4.464285714285698,7.5892857142857375,11.160714285714295,14.732142857142888,18.303571428571413,20.089285714285726,0.9811,0.0178,false,false,unweighted,site_task_weight_not_confirmed
gpt-5.6-sol,xhigh,gpt-5.6-terra,max,99.11,101.34,-2.230000000000004,2.230000000000004,112,-2.2788392857142874,-9.821428571428587,-8.035714285714324,-5.357142857142872,-2.2321428571428656,0.8928571428571397,3.571428571428592,5.357142857142855,0.3075,0.6841,true,true,unweighted,site_task_weight_not_confirmed
gpt-5.6-sol,xhigh,gpt-5.6-terra,ultra,99.11,99.11,0,0,112,-0.03522321428570074,-7.589285714285704,-5.803571428571441,-3.1250000000000053,0,3.124999999999989,5.803571428571424,7.1651785714282985,0.4935,0.4933,true,true,unweighted,site_task_weight_not_confirmed
gpt-5.6-sol,xhigh,gpt-5.6-luna,low,99.11,7.59,91.52,91.52,112,91.55116071428579,81.69642857142854,83.48214285714289,87.49999999999999,91.51785714285715,95.53571428571429,99.1071428571429,101.33928571428574,1,0,false,false,unweighted,site_task_weight_not_confirmed
gpt-5.6-sol,xhigh,gpt-5.6-luna,medium,99.11,32.14,66.97,66.97,112,67.04705357142822,56.25,58.482142857142875,62.500000000000014,66.96428571428572,71.42857142857143,75.44642857142857,77.67857142857146,1,0,false,false,unweighted,site_task_weight_not_confirmed
gpt-5.6-sol,xhigh,gpt-5.6-luna,high,99.11,76.34,22.769999999999996,22.769999999999996,112,22.78267857142838,12.946428571428626,15.178571428571441,18.750000000000007,22.767857142857146,26.78571428571428,30.357142857142875,32.58928571428572,0.9999,0.0001,false,false,unweighted,site_task_weight_not_confirmed
gpt-5.6-sol,xhigh,gpt-5.6-luna,xhigh,99.11,87.05,12.060000000000002,12.060000000000002,112,12.087366071428555,3.5714285714285587,5.357142857142855,8.482142857142861,12.053571428571436,15.624999999999995,18.75,20.982142857142833,0.991,0.0084,false,false,unweighted,site_task_weight_not_confirmed
gpt-5.6-sol,xhigh,gpt-5.6-luna,max,99.11,102.68,-3.5700000000000074,3.5700000000000074,112,-3.558571428571509,-12.49999999999999,-10.714285714285678,-7.142857142857151,-3.5714285714285756,1.6653345369377348e-14,3.5714285714285587,5.8035714285714075,0.2511,0.7422,true,true,unweighted,site_task_weight_not_confirmed
gpt-5.6-sol,xhigh,gpt-5.5,high,99.11,90.18,8.929999999999993,8.929999999999993,112,9.000848214285705,0.4464285714285532,2.2321428571428656,5.357142857142888,8.928571428571447,12.500000000000005,15.62500000000001,17.41071428571434,0.9549,0.0426,false,true,unweighted,site_task_weight_not_confirmed
gpt-5.6-sol,xhigh,gpt-5.5,xhigh,99.11,96.88,2.230000000000004,2.230000000000004,112,2.2791964285714115,-5.803571428571441,-4.017857142857162,-1.3392857142856929,2.232142857142849,5.8035714285714075,8.928571428571413,10.714285714285692,0.6621,0.3301,true,true,unweighted,site_task_weight_not_confirmed
gpt-5.6-sol,max,gpt-5.6-sol,ultra,107.14,100.89,6.25,6.25,112,6.250223214285714,0.4464285714285865,1.7857142857142794,4.017857142857112,6.249999999999995,8.482142857142877,10.714285714285726,12.053571428571436,0.9604,0.0365,false,true,unweighted,site_task_weight_not_confirmed
gpt-5.6-sol,max,gpt-5.6-terra,low,107.14,51.34,55.8,55.8,112,55.87705357142815,45.53571428571426,47.76785714285713,51.78571428571425,55.803571428571445,60.26785714285714,63.83928571428575,66.51785714285715,1,0,false,false,unweighted,site_task_weight_not_confirmed
gpt-5.6-sol,max,gpt-5.6-terra,medium,107.14,58.48,48.660000000000004,48.660000000000004,112,48.67718749999933,37.94642857142856,40.178571428571466,44.19642857142859,48.660714285714285,53.12499999999998,57.14285714285715,59.375000000000036,1,0,false,false,unweighted,site_task_weight_not_confirmed
gpt-5.6-sol,max,gpt-5.6-terra,high,107.14,77.68,29.459999999999994,29.459999999999994,112,29.51598214285669,20.535714285714263,22.321428571428577,25.446428571428644,29.46428571428572,33.48214285714279,36.6071428571429,38.83928571428573,1,0,false,false,unweighted,site_task_weight_not_confirmed
gpt-5.6-sol,max,gpt-5.6-terra,xhigh,107.14,87.95,19.189999999999998,19.189999999999998,112,19.253303571428635,10.714285714285776,12.946428571428523,15.625000000000028,19.196428571428587,22.767857142857146,25.89285714285715,27.678571428571463,0.9999,0.0001,false,false,unweighted,site_task_weight_not_confirmed
gpt-5.6-sol,max,gpt-5.6-terra,max,107.14,101.34,5.799999999999997,5.799999999999997,112,5.76732142857143,-1.7857142857143293,-0.4464285714285532,2.678571428571419,5.803571428571416,8.92857142857143,12.053571428571402,13.839285714285698,0.8847,0.1105,true,true,unweighted,site_task_weight_not_confirmed
gpt-5.6-sol,max,gpt-5.6-terra,ultra,107.14,99.11,8.030000000000001,8.030000000000001,112,8.010937499999851,0.892857142857123,2.2321428571428656,4.910714285714302,8.035714285714274,11.16071428571428,13.839285714285715,15.624999999999995,0.964,0.0336,false,true,unweighted,site_task_weight_not_confirmed
gpt-5.6-sol,max,gpt-5.6-luna,low,107.14,7.59,99.55,99.55,112,99.59732142857197,90.17857142857143,92.41071428571426,95.5357142857143,99.55357142857144,103.57142857142857,107.14285714285712,108.92857142857144,1,0,false,false,unweighted,site_task_weight_not_confirmed
gpt-5.6-sol,max,gpt-5.6-luna,medium,107.14,32.14,75,75,112,75.09321428571452,64.28571428571426,66.51785714285715,70.5357142857143,75.00000000000003,79.46428571428574,83.48214285714288,85.71428571428574,1,0,false,false,unweighted,site_task_weight_not_confirmed
gpt-5.6-sol,max,gpt-5.6-luna,high,107.14,76.34,30.799999999999997,30.799999999999997,112,30.82883928571401,21.42857142857142,23.214285714285765,26.785714285714306,30.803571428571434,34.821428571428584,38.39285714285713,40.62499999999998,1,0,false,false,unweighted,site_task_weight_not_confirmed
gpt-5.6-sol,max,gpt-5.6-luna,xhigh,107.14,87.05,20.090000000000003,20.090000000000003,112,20.133526785714228,11.160714285714295,12.946428571428608,16.51785714285715,20.089285714285744,23.660714285714302,27.232142857142843,29.01785714285715,0.9998,0.0002,false,false,unweighted,site_task_weight_not_confirmed
gpt-5.6-sol,max,gpt-5.6-luna,max,107.14,102.68,4.459999999999994,4.459999999999994,112,4.487589285714336,-3.125000000000022,-1.3839285714285925,1.3392857142857095,4.464285714285715,7.5892857142857375,10.714285714285692,12.49999999999999,0.8227,0.1694,true,true,unweighted,site_task_weight_not_confirmed
gpt-5.6-sol,max,gpt-5.5,high,107.14,90.18,16.959999999999994,16.959999999999994,112,17.047008928571415,8.035714285714274,10.267857142857107,13.392857142857162,16.964285714285737,20.535714285714345,24.107142857142854,25.89285714285715,0.999,0.001,false,false,unweighted,site_task_weight_not_confirmed
gpt-5.6-sol,max,gpt-5.5,xhigh,107.14,96.88,10.260000000000005,10.260000000000005,112,10.325357142857179,1.3392857142857095,3.5714285714285254,6.696428571428564,10.267857142857139,13.839285714285749,17.410714285714292,19.642857142857107,0.9681,0.0308,false,true,unweighted,site_task_weight_not_confirmed
gpt-5.6-sol,ultra,gpt-5.6-terra,low,100.89,51.34,49.55,49.55,112,49.62683035714336,38.39285714285715,41.07142857142857,45.08928571428572,49.553571428571445,54.01785714285716,58.03571428571432,60.26785714285717,1,0,false,false,unweighted,site_task_weight_not_confirmed
gpt-5.6-sol,ultra,gpt-5.6-terra,medium,100.89,58.48,42.410000000000004,42.410000000000004,112,42.42696428571517,31.250000000000014,33.928571428571416,37.94642857142857,42.41071428571429,46.875,50.89285714285714,53.125000000000036,1,0,false,false,unweighted,site_task_weight_not_confirmed
gpt-5.6-sol,ultra,gpt-5.6-terra,high,100.89,77.68,23.209999999999994,23.209999999999994,112,23.26575892857166,13.392857142857162,15.62500000000001,19.19642857142857,23.214285714285733,27.232142857142843,30.803571428571434,33.03571428571428,1,0,false,false,unweighted,site_task_weight_not_confirmed
gpt-5.6-sol,ultra,gpt-5.6-terra,xhigh,100.89,87.95,12.939999999999998,12.939999999999998,112,13.003080357142814,4.017857142857162,5.803571428571491,9.375000000000016,12.946428571428608,16.517857142857185,20.08928571428566,21.4508928571426,0.9911,0.0083,false,false,unweighted,site_task_weight_not_confirmed
gpt-5.6-sol,ultra,gpt-5.6-terra,max,100.89,101.34,-0.45000000000000284,0.45000000000000284,112,-0.4829017857142929,-8.482142857142827,-6.696428571428548,-3.5714285714285756,-0.44642857142856984,2.678571428571436,5.357142857142905,7.142857142857151,0.4597,0.5308,true,true,unweighted,site_task_weight_not_confirmed
gpt-5.6-sol,ultra,gpt-5.6-terra,ultra,100.89,99.11,1.7800000000000011,1.7800000000000011,112,1.7607142857143083,-4.9107142857143185,-3.5714285714285756,-0.892857142857173,1.7857142857142794,4.464285714285748,7.142857142857151,8.482142857142861,0.6562,0.3327,true,true,unweighted,site_task_weight_not_confirmed
gpt-5.6-sol,ultra,gpt-5.6-luna,low,100.89,7.59,93.3,93.3,112,93.34709821428515,83.48214285714285,85.71428571428571,89.28571428571429,93.30357142857143,97.3214285714286,100.89285714285717,103.125,1,0,false,false,unweighted,site_task_weight_not_confirmed
gpt-5.6-sol,ultra,gpt-5.6-luna,medium,100.89,32.14,68.75,68.75,112,68.8429910714284,57.58928571428569,59.8214285714286,64.28571428571428,68.75000000000003,73.21428571428574,77.67857142857142,79.9107142857143,1,0,false,false,unweighted,site_task_weight_not_confirmed
gpt-5.6-sol,ultra,gpt-5.6-luna,high,100.89,76.34,24.549999999999997,24.549999999999997,112,24.578616071428456,14.732142857142854,16.964285714285705,20.535714285714295,24.55357142857144,28.571428571428587,32.142857142857146,34.37500000000002,0.9999,0.0001,false,false,unweighted,site_task_weight_not_confirmed
gpt-5.6-sol,ultra,gpt-5.6-luna,xhigh,100.89,87.05,13.840000000000003,13.840000000000003,112,13.883303571428824,4.464285714285731,6.696428571428581,10.267857142857123,13.839285714285731,17.857142857142826,20.982142857142865,23.214285714285715,0.9935,0.0064,false,false,unweighted,site_task_weight_not_confirmed
gpt-5.6-sol,ultra,gpt-5.6-luna,max,100.89,102.68,-1.7900000000000063,1.7900000000000063,112,-1.7626339285713963,-10.267857142857206,-8.482142857142861,-5.357142857142855,-1.7857142857142794,1.7857142857142794,4.910714285714302,6.696428571428631,0.371,0.6219,true,true,unweighted,site_task_weight_not_confirmed
gpt-5.6-sol,ultra,gpt-5.5,high,100.89,90.18,10.709999999999994,10.709999999999994,112,10.796785714285798,1.785714285714296,4.017857142857145,7.142857142857167,10.714285714285744,14.285714285714318,17.41071428571434,19.196428571428605,0.9771,0.0216,false,false,unweighted,site_task_weight_not_confirmed
gpt-5.6-sol,ultra,gpt-5.5,xhigh,100.89,96.88,4.010000000000005,4.010000000000005,112,4.075133928571414,-4.910714285714219,-2.6785714285714524,0.44642857142856984,4.017857142857145,7.589285714285721,11.160714285714246,12.946428571428592,0.773,0.221,true,true,unweighted,site_task_weight_not_confirmed
gpt-5.6-terra,low,gpt-5.6-terra,medium,51.34,58.48,-7.1399999999999935,7.1399999999999935,112,-7.199866071428843,-14.285714285714294,-12.500000000000039,-9.821428571428603,-7.142857142857151,-4.464285714285706,-1.7857142857142878,-1.6653345369377348e-14,0.0441,0.9524,false,true,unweighted,site_task_weight_not_confirmed
gpt-5.6-terra,low,gpt-5.6-terra,high,51.34,77.68,-26.340000000000003,26.340000000000003,112,-26.361071428571485,-33.92857142857143,-32.14285714285716,-29.464285714285708,-26.33928571428571,-23.21428571428573,-20.535714285714278,-18.75000000000005,0,1,false,false,unweighted,site_task_weight_not_confirmed
gpt-5.6-terra,low,gpt-5.6-terra,xhigh,51.34,87.95,-36.61,36.61,112,-36.62375000000064,-45.53571428571426,-43.303571428571445,-40.17857142857143,-36.60714285714285,-33.03571428571427,-29.910714285714253,-28.124999999999975,0,1,false,false,unweighted,site_task_weight_not_confirmed
gpt-5.6-terra,low,gpt-5.6-terra,max,51.34,101.34,-50,50,112,-50.1097321428576,-58.92857142857145,-57.142857142857146,-54.01785714285709,-50.00000000000001,-46.42857142857142,-43.30357142857139,-41.07142857142859,0,1,false,false,unweighted,site_task_weight_not_confirmed
gpt-5.6-terra,low,gpt-5.6-terra,ultra,51.34,99.11,-47.769999999999996,47.769999999999996,112,-47.86611607142827,-58.035714285714334,-55.803571428571445,-52.23214285714285,-47.76785714285715,-43.749999999999964,-39.73214285714285,-37.500000000000014,0,1,false,false,unweighted,site_task_weight_not_confirmed
gpt-5.6-terra,low,gpt-5.6-luna,low,51.34,7.59,43.75,43.75,112,43.720267857143504,35.714285714285694,37.053571428571445,40.17857142857144,43.74999999999999,46.875000000000014,50.00000000000003,52.23214285714284,1,0,false,false,unweighted,site_task_weight_not_confirmed
gpt-5.6-terra,low,gpt-5.6-luna,medium,51.34,32.14,19.200000000000003,19.200000000000003,112,19.2161607142862,11.607142857142833,12.946428571428592,16.07142857142857,19.19642857142857,22.321428571428577,25.446428571428566,27.232142857142858,1,0,false,false,unweighted,site_task_weight_not_confirmed
gpt-5.6-terra,low,gpt-5.6-luna,high,51.34,76.34,-25,25,112,-25.048214285714327,-33.928571428571445,-32.14285714285713,-28.571428571428594,-25.000000000000004,-21.42857142857142,-17.85714285714287,-16.07142857142854,0,1,false,false,unweighted,site_task_weight_not_confirmed
gpt-5.6-terra,low,gpt-5.6-luna,xhigh,51.34,87.05,-35.709999999999994,35.709999999999994,112,-35.74352678571395,-45.535714285714285,-43.30357142857143,-39.73214285714284,-35.714285714285715,-31.696428571428566,-28.125000000000007,-25.89285714285715,0,1,false,false,unweighted,site_task_weight_not_confirmed
gpt-5.6-terra,low,gpt-5.6-luna,max,51.34,102.68,-51.34,51.34,112,-51.38946428571393,-61.160714285714334,-59.37499999999996,-55.35714285714292,-51.33928571428572,-47.32142857142856,-43.30357142857151,-41.07142857142862,0,1,false,false,unweighted,site_task_weight_not_confirmed
gpt-5.6-terra,low,gpt-5.5,high,51.34,90.18,-38.84,38.84,112,-38.830044642858006,-48.66071428571425,-46.42857142857142,-42.857142857142854,-38.839285714285694,-34.821428571428555,-31.24999999999999,-29.01785714285718,0,1,false,false,unweighted,site_task_weight_not_confirmed
gpt-5.6-terra,low,gpt-5.5,xhigh,51.34,96.88,-45.53999999999999,45.53999999999999,112,-45.551696428570274,-55.35714285714285,-53.12499999999999,-49.553571428571416,-45.53571428571429,-41.517857142857146,-37.94642857142857,-35.71428571428574,0,1,false,false,unweighted,site_task_weight_not_confirmed
gpt-5.6-terra,medium,gpt-5.6-terra,high,58.48,77.68,-19.20000000000001,19.20000000000001,112,-19.161205357142354,-26.785714285714324,-25.446428571428548,-22.321428571428577,-19.196428571428562,-16.07142857142854,-12.946428571428584,-11.607142857142815,0,1,false,false,unweighted,site_task_weight_not_confirmed
gpt-5.6-terra,medium,gpt-5.6-terra,xhigh,58.48,87.95,-29.470000000000006,29.470000000000006,112,-29.423883928571183,-38.83928571428569,-36.60714285714285,-33.03571428571429,-29.464285714285694,-25.44642857142858,-22.32142857142854,-20.089285714285726,0,1,false,false,unweighted,site_task_weight_not_confirmed
gpt-5.6-terra,medium,gpt-5.6-terra,max,58.48,101.34,-42.86000000000001,42.86000000000001,112,-42.909866071427345,-52.23214285714287,-50.000000000000036,-46.87499999999999,-42.85714285714286,-38.839285714285765,-35.26785714285717,-33.482142857142804,0,1,false,false,unweighted,site_task_weight_not_confirmed
gpt-5.6-terra,medium,gpt-5.6-terra,ultra,58.48,99.11,-40.63,40.63,112,-40.66624999999943,-51.33928571428571,-49.10714285714285,-45.089285714285715,-40.625,-36.16071428571429,-32.589285714285666,-29.91071428571427,0,1,false,false,unweighted,site_task_weight_not_confirmed
gpt-5.6-terra,medium,gpt-5.6-luna,low,58.48,7.59,50.89,50.89,112,50.920133928572376,42.41071428571428,44.19642857142857,47.32142857142857,50.89285714285715,54.46428571428572,57.58928571428573,59.82142857142855,1,0,false,false,unweighted,site_task_weight_not_confirmed
gpt-5.6-terra,medium,gpt-5.6-luna,medium,58.48,32.14,26.339999999999996,26.339999999999996,112,26.41602678571447,17.85714285714286,19.642857142857157,22.76785714285716,26.339285714285722,29.910714285714285,33.03571428571431,35.267857142857125,1,0,false,false,unweighted,site_task_weight_not_confirmed
gpt-5.6-terra,medium,gpt-5.6-luna,high,58.48,76.34,-17.860000000000007,17.860000000000007,112,-17.8483482142855,-26.7857142857143,-24.999999999999968,-21.428571428571445,-17.857142857142843,-14.285714285714244,-10.714285714285717,-8.928571428571413,0.0003,0.9996,false,false,unweighted,site_task_weight_not_confirmed
gpt-5.6-terra,medium,gpt-5.6-luna,xhigh,58.48,87.05,-28.57,28.57,112,-28.54366071428586,-38.8392857142857,-36.60714285714285,-32.58928571428573,-28.57142857142855,-24.107142857142865,-20.535714285714278,-18.303571428571423,0,1,false,false,unweighted,site_task_weight_not_confirmed
gpt-5.6-terra,medium,gpt-5.6-luna,max,58.48,102.68,-44.20000000000001,44.20000000000001,112,-44.18959821428627,-54.46428571428572,-52.2321428571429,-48.66071428571427,-44.19642857142857,-39.73214285714288,-35.71428571428574,-33.48214285714287,0,1,false,false,unweighted,site_task_weight_not_confirmed
gpt-5.6-terra,medium,gpt-5.5,high,58.48,90.18,-31.70000000000001,31.70000000000001,112,-31.630178571428416,-41.51785714285713,-39.28571428571428,-35.714285714285694,-31.69642857142855,-27.678571428571406,-24.107142857142822,-21.874999999999982,0,1,false,false,unweighted,site_task_weight_not_confirmed
gpt-5.6-terra,medium,gpt-5.5,xhigh,58.48,96.88,-38.4,38.4,112,-38.351830357142774,-48.21428571428566,-45.982142857142854,-42.41071428571427,-38.39285714285714,-34.37499999999999,-30.80357142857142,-28.571428571428577,0,1,false,false,unweighted,site_task_weight_not_confirmed
gpt-5.6-terra,high,gpt-5.6-terra,xhigh,77.68,87.95,-10.269999999999996,10.269999999999996,112,-10.262678571428589,-16.964285714285737,-15.624999999999995,-12.946428571428559,-10.267857142857123,-7.589285714285687,-4.910714285714285,-3.5714285714285756,0.005,0.994,false,false,unweighted,site_task_weight_not_confirmed
gpt-5.6-terra,high,gpt-5.6-terra,max,77.68,101.34,-23.659999999999997,23.659999999999997,112,-23.74866071428566,-31.69642857142855,-29.910714285714263,-26.785714285714306,-23.660714285714302,-20.535714285714295,-17.857142857142843,-16.071428571428573,0,1,false,false,unweighted,site_task_weight_not_confirmed
gpt-5.6-terra,high,gpt-5.6-terra,ultra,77.68,99.11,-21.429999999999993,21.429999999999993,112,-21.505044642856756,-29.910714285714263,-27.678571428571455,-24.553571428571477,-21.428571428571452,-18.303571428571406,-15.178571428571416,-13.392857142857128,0,1,false,false,unweighted,site_task_weight_not_confirmed
gpt-5.6-terra,high,gpt-5.6-luna,low,77.68,7.59,70.09,70.09,112,70.08133928571331,61.16071428571431,62.9464285714286,66.51785714285714,70.08928571428571,73.66071428571429,77.23214285714283,79.01785714285712,1,0,false,false,unweighted,site_task_weight_not_confirmed
gpt-5.6-terra,high,gpt-5.6-luna,medium,77.68,32.14,45.540000000000006,45.540000000000006,112,45.57723214285708,37.05357142857144,38.83928571428573,41.964285714285715,45.535714285714285,49.10714285714287,52.23214285714287,54.01785714285717,1,0,false,false,unweighted,site_task_weight_not_confirmed
gpt-5.6-terra,high,gpt-5.6-luna,high,77.68,76.34,1.3400000000000034,1.3400000000000034,112,1.3128571428571514,-7.1428571428571255,-5.357142857142838,-2.2321428571428577,1.3392857142856929,4.910714285714285,8.035714285714299,9.821428571428587,0.5903,0.4007,true,true,unweighted,site_task_weight_not_confirmed
gpt-5.6-terra,high,gpt-5.6-luna,xhigh,77.68,87.05,-9.36999999999999,9.36999999999999,112,-9.38245535714257,-17.85714285714285,-16.071428571428555,-12.946428571428543,-9.374999999999991,-5.803571428571441,-2.6785714285714857,-0.892857142857173,0.0322,0.9662,false,true,unweighted,site_task_weight_not_confirmed
gpt-5.6-terra,high,gpt-5.6-luna,max,77.68,102.68,-25,25,112,-25.028392857142947,-33.92857142857142,-32.14285714285712,-28.571428571428594,-24.999999999999993,-21.428571428571402,-18.303571428571395,-16.07142857142858,0,1,false,false,unweighted,site_task_weight_not_confirmed
